DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
10/24/2012 19:12,2.40,61,2.70,18.6,1018.4,,
10/24/2012 19:18,2.90,55,3.00,18.6,1018.3,,
10/24/2012 19:24,3.40,65,3.60,18.5,1018.3,,
10/24/2012 19:30,2.80,67,3.10,18.7,1018.4,,
10/24/2012 19:36,2.80,62,2.90,18.7,1018.3,,
10/24/2012 19:42,3.60,85,3.90,19.4,1018.3,,
10/24/2012 19:48,3.30,107,3.90,19.6,1018.3,,
10/24/2012 19:54,2.60,96,2.90,19.4,1018.4,,
10/24/2012 20:00,1.90,72,3.70,19.9,1018.4,,
10/24/2012 20:06,3.70,86,4.00,19.3,1018.4,,
10/24/2012 20:12,3.70,92,4.20,19.2,1018.3,,
10/24/2012 20:18,3.70,102,4.10,19.2,1018.4,,
10/24/2012 20:24,4.00,96,4.50,19.1,1018.4,,
10/24/2012 20:30,3.50,101,4.00,19.1,1018.4,,
10/24/2012 20:36,3.50,107,4.40,19.1,1018.4,,
10/24/2012 20:42,3.40,114,4.10,19.2,1018.5,,
10/24/2012 20:48,3.80,119,4.60,19.1,1018.5,,
10/24/2012 20:54,3.60,112,4.10,18.9,1018.6,,
10/24/2012 21:00,3.40,109,4.10,18.8,1018.6,,
10/24/2012 21:06,3.10,107,4.40,18.6,1018.7,,
10/24/2012 21:12,3.30,119,3.80,18.5,1018.7,,
10/24/2012 21:18,3.00,118,4.20,18.4,1018.8,,
10/24/2012 21:24,3.20,122,4.20,18.2,1018.8,,
10/24/2012 21:30,3.80,113,4.70,18.0,1018.9,,
10/24/2012 21:36,4.00,107,4.60,17.8,1019.0,,
10/24/2012 21:42,3.50,108,4.40,17.8,1019.1,,
10/24/2012 21:48,3.50,95,4.10,17.7,1019.1,,
10/24/2012 21:54,3.10,95,3.90,17.6,1019.1,,
10/24/2012 22:00,3.50,97,4.30,17.6,1019.3,,
10/24/2012 22:06,4.00,97,4.60,17.5,1019.3,,
10/24/2012 22:12,3.60,96,4.30,17.5,1019.4,,
10/24/2012 22:18,4.30,100,4.80,17.4,1019.5,,
10/24/2012 22:24,3.90,102,4.80,17.3,1019.5,,
10/24/2012 22:30,3.90,99,4.60,17.3,1019.6,,
10/24/2012 22:36,3.80,103,4.70,17.3,1019.6,,
10/24/2012 22:42,5.40,95,6.20,17.2,1019.7,,
10/24/2012 22:48,5.40,100,6.30,17.2,1019.7,,
10/24/2012 22:54,4.20,105,5.20,17.2,1019.8,,
10/24/2012 23:00,4.90,105,6.00,17.2,1019.8,,
10/24/2012 23:06,4.90,105,6.40,17.2,1019.9,,
10/24/2012 23:12,5.60,108,7.10,17.2,1019.9,,
10/24/2012 23:18,5.00,97,6.30,17.1,1020.0,,
10/24/2012 23:24,3.70,93,6.90,17.3,1019.9,,
10/24/2012 23:30,4.00,107,5.00,17.1,1020.0,,
10/24/2012 23:36,5.60,102,6.80,17.1,1020.0,,
10/24/2012 23:42,4.70,109,5.90,17.1,1020.1,,
10/24/2012 23:48,4.10,117,5.40,17.0,1020.1,,
10/24/2012 23:54,4.00,116,5.40,17.0,1020.0,,
10/25/2012 00:00,5.70,113,6.70,17.0,1020.1,,
10/25/2012 00:06,3.60,109,4.50,17.1,1020.1,,
10/25/2012 00:12,5.30,102,6.30,17.0,1020.1,,
10/25/2012 00:18,4.80,102,6.00,17.0,1020.2,,
10/25/2012 00:24,3.90,102,5.40,17.1,1020.2,,
10/25/2012 00:30,4.40,106,6.20,17.1,1020.2,,
10/25/2012 00:36,4.10,109,5.00,17.0,1020.4,,
10/25/2012 00:42,4.90,115,6.10,17.0,1020.4,,
10/25/2012 00:48,4.30,120,5.70,17.1,1020.4,,
10/25/2012 00:54,4.10,111,5.30,17.1,1020.5,,
10/25/2012 01:00,4.40,121,5.50,17.1,1020.6,,
10/25/2012 01:06,2.60,129,3.50,17.1,1020.7,,
10/25/2012 01:12,4.40,108,6.20,17.1,1020.8,,
10/25/2012 01:18,3.70,112,5.30,17.1,1020.8,,
10/25/2012 01:24,2.50,123,4.20,17.1,1020.9,,
10/25/2012 01:30,2.60,117,3.40,17.1,1020.9,,
10/25/2012 01:36,4.20,104,5.60,17.1,1020.9,,
10/25/2012 01:42,4.50,112,5.70,17.0,1020.9,,
10/25/2012 01:48,5.10,97,6.80,17.1,1021.0,,
10/25/2012 01:54,4.60,116,5.80,17.1,1021.0,,
10/25/2012 02:00,4.00,95,4.90,17.1,1021.1,,
10/25/2012 02:06,4.00,94,5.30,17.2,1021.1,,
10/25/2012 02:12,4.80,104,6.10,17.1,1021.2,,
10/25/2012 02:18,4.90,104,5.50,17.1,1021.1,,
10/25/2012 02:24,3.50,112,4.30,17.2,1021.1,,
10/25/2012 02:30,3.90,106,4.70,17.1,1021.1,,
10/25/2012 02:36,3.00,107,4.00,17.1,1021.1,,
10/25/2012 02:42,4.10,96,4.70,17.1,1021.1,,
10/25/2012 02:48,3.60,114,4.40,17.1,1021.1,,
10/25/2012 02:54,5.60,105,7.50,17.1,1021.0,,
10/25/2012 03:00,5.10,104,6.50,17.2,1020.9,,
10/25/2012 03:06,4.70,119,6.70,17.1,1020.8,,
10/25/2012 03:12,4.90,103,6.20,17.2,1020.8,,
10/25/2012 03:18,3.80,110,4.90,17.1,1020.8,,
10/25/2012 03:24,4.40,110,6.20,17.2,1020.8,,
10/25/2012 03:30,3.30,125,4.20,17.1,1020.8,,
10/25/2012 03:36,3.10,118,4.30,17.1,1020.9,,
10/25/2012 03:42,3.50,112,5.10,17.1,1020.9,,
10/25/2012 03:48,5.10,117,6.40,17.1,1020.9,,
10/25/2012 03:54,3.30,116,4.30,17.1,1020.9,,
10/25/2012 04:00,3.20,106,4.20,17.1,1020.9,,
10/25/2012 04:06,4.30,101,5.40,17.0,1020.9,,
10/25/2012 04:12,3.30,118,4.40,17.0,1021.0,,
10/25/2012 04:18,2.20,122,3.20,17.0,1021.0,,
10/25/2012 04:24,2.70,128,3.60,17.0,1021.1,,
10/25/2012 04:30,2.70,132,3.60,16.9,1021.1,,
10/25/2012 04:36,3.50,117,4.40,17.0,1021.1,,
10/25/2012 04:42,3.00,128,3.90,17.0,1021.1,,
10/25/2012 04:48,4.00,116,5.30,16.9,1021.1,,
10/25/2012 04:54,2.80,126,4.20,16.9,1021.2,,
10/25/2012 05:00,3.00,103,4.20,16.9,1021.2,,
10/25/2012 05:06,2.90,99,3.60,17.0,1021.3,,
10/25/2012 05:12,3.10,100,4.20,17.0,1021.4,,
10/25/2012 05:18,3.80,92,4.70,17.0,1021.5,,
10/25/2012 05:24,3.20,87,3.40,17.0,1021.6,,
10/25/2012 05:30,4.10,85,5.10,17.0,1021.6,,
10/25/2012 05:36,4.00,88,5.60,17.0,1021.7,,
10/25/2012 05:42,4.70,91,5.30,17.0,1021.7,,
10/25/2012 05:48,4.30,89,5.00,17.0,1021.7,,
10/25/2012 05:54,3.80,95,4.20,17.0,1021.7,,
10/25/2012 06:00,4.80,82,5.80,17.0,1021.6,,
10/25/2012 06:06,4.80,82,5.60,17.0,1021.6,,
10/25/2012 06:12,4.90,82,5.60,17.0,1021.7,,
10/25/2012 06:18,4.10,84,4.70,17.1,1021.7,,
10/25/2012 06:24,4.80,78,5.70,17.0,1021.8,,
10/25/2012 06:30,5.20,67,5.80,17.0,1021.8,,
10/25/2012 06:36,4.80,74,5.20,17.1,1021.8,,
10/25/2012 06:42,4.40,87,4.90,17.2,1021.8,,
10/25/2012 06:48,4.80,79,5.60,17.1,1021.8,,
10/25/2012 06:54,3.80,92,4.70,17.1,1021.7,,
10/25/2012 07:00,3.10,96,3.70,17.1,1021.7,,
10/25/2012 07:06,3.60,94,4.40,17.1,1021.6,,
10/25/2012 07:12,4.50,88,5.70,17.0,1021.6,,
10/25/2012 07:18,3.30,92,4.30,17.1,1021.6,,
10/25/2012 07:24,3.60,96,4.30,17.1,1021.4,,
10/25/2012 07:30,3.30,100,4.40,17.1,1021.3,,
10/25/2012 07:36,3.40,108,4.80,17.1,1021.4,,
10/25/2012 07:42,3.80,97,4.90,17.1,1021.3,,
10/25/2012 07:48,3.30,100,3.80,17.1,1021.3,,
10/25/2012 07:54,4.00,80,4.80,17.1,1021.4,,
10/25/2012 08:00,3.30,102,3.80,17.1,1021.3,,
10/25/2012 08:06,3.90,90,5.00,17.1,1021.3,,
10/25/2012 08:12,3.90,98,4.60,17.1,1021.3,,
10/25/2012 08:18,4.60,95,5.50,17.0,1021.3,,
10/25/2012 08:24,3.70,102,4.90,17.0,1021.3,,
10/25/2012 08:30,3.30,103,4.10,17.0,1021.2,,
10/25/2012 08:36,3.30,99,3.80,17.0,1021.2,,
10/25/2012 08:42,3.00,98,3.80,17.1,1021.3,,
10/25/2012 08:48,3.20,113,4.30,17.1,1021.3,,
10/25/2012 08:54,3.90,89,4.40,17.0,1021.5,,
10/25/2012 09:00,3.30,109,4.30,17.0,1021.5,,
10/25/2012 09:06,2.80,107,3.40,17.1,1021.5,,
10/25/2012 09:12,3.20,112,4.00,17.1,1021.5,,
10/25/2012 09:18,3.10,121,4.40,17.1,1021.5,,
10/25/2012 09:24,2.90,127,3.90,17.0,1021.5,,
10/25/2012 09:30,3.20,117,4.20,17.0,1021.6,,
10/25/2012 09:36,4.40,110,5.40,17.0,1021.6,,
10/25/2012 09:42,3.40,97,4.50,17.1,1021.7,,
10/25/2012 09:48,4.50,91,5.70,17.1,1021.7,,
10/25/2012 09:54,3.60,115,4.40,17.1,1021.7,,
10/25/2012 10:00,3.50,101,4.00,17.1,1021.8,,
10/25/2012 10:06,4.50,91,5.40,17.1,1021.8,,
10/25/2012 10:12,4.00,88,5.00,17.1,1021.8,,
10/25/2012 10:18,3.30,86,4.00,17.1,1021.9,,
10/25/2012 10:24,2.00,104,2.70,17.1,1021.9,,
10/25/2012 10:30,3.50,94,4.30,17.1,1022.0,,
10/25/2012 10:36,4.00,86,4.70,17.0,1022.0,,
10/25/2012 10:42,4.30,78,4.80,17.0,1022.0,,
10/25/2012 10:48,3.50,83,3.90,17.0,1022.1,,
10/25/2012 10:54,4.80,79,5.60,16.9,1022.1,,
10/25/2012 11:00,3.70,88,4.30,16.9,1022.2,,
10/25/2012 11:06,3.80,81,4.10,16.9,1022.3,,
10/25/2012 11:12,4.50,82,5.40,17.0,1022.3,,
10/25/2012 11:18,4.30,88,5.00,17.0,1022.3,,
10/25/2012 11:24,3.50,96,3.90,17.0,1022.3,,
10/25/2012 11:30,4.90,103,5.70,17.0,1022.3,,
10/25/2012 11:36,3.90,92,4.60,17.1,1022.4,,
10/25/2012 11:42,4.50,87,5.10,17.1,1022.4,,
10/25/2012 11:48,4.30,100,5.30,17.1,1022.6,,
10/25/2012 11:54,3.90,87,5.20,17.1,1022.7,,
10/25/2012 12:00,4.50,87,5.00,17.1,1022.9,,
10/25/2012 12:06,3.70,89,4.30,17.2,1022.9,,
10/25/2012 12:12,3.60,99,4.40,17.2,1023.0,,
10/25/2012 12:18,3.00,85,3.70,17.2,1023.0,,
10/25/2012 12:24,4.40,84,5.00,17.2,1023.1,,
10/25/2012 12:30,4.80,83,6.10,17.2,1023.1,,
10/25/2012 12:36,5.20,91,6.10,17.2,1023.1,,
10/25/2012 12:42,4.90,79,5.60,17.2,1023.2,,
10/25/2012 12:48,4.60,78,5.20,17.2,1023.3,,
10/25/2012 12:54,3.50,78,5.40,17.5,1023.3,,
10/25/2012 13:00,4.40,86,5.00,17.2,1023.4,,
10/25/2012 13:06,4.10,98,4.90,17.3,1023.4,,
10/25/2012 13:12,4.10,98,5.30,17.3,1023.4,,
10/25/2012 13:18,4.70,109,5.40,17.3,1023.4,,
10/25/2012 13:24,3.90,103,4.70,17.3,1023.4,,
10/25/2012 13:30,3.40,101,4.10,17.4,1023.5,,
10/25/2012 13:36,3.10,108,4.40,17.4,1023.6,,
10/25/2012 13:42,3.80,85,4.80,17.3,1023.6,,
10/25/2012 13:48,4.30,90,5.00,17.3,1023.6,,
10/25/2012 13:54,4.10,89,4.80,17.3,1023.5,,
10/25/2012 14:00,4.20,85,4.70,17.4,1023.5,,
10/25/2012 14:06,,0,,,,,
10/25/2012 14:12,,0,,,,,
10/25/2012 14:18,,0,,,,,
10/25/2012 14:24,,0,,,,,
10/25/2012 14:30,,0,,,,,
10/25/2012 14:36,,0,,,,,
10/25/2012 14:42,,0,,,,,
10/25/2012 14:48,,0,,,,,
10/25/2012 14:54,,0,,,,,
10/25/2012 15:00,,0,,,,,
10/25/2012 15:06,,0,,,,,
10/25/2012 15:12,,0,,,,,
10/25/2012 15:18,,0,,,,,
10/25/2012 15:24,,0,,,,,
10/25/2012 15:30,,0,,,,,
10/25/2012 15:36,,0,,,,,
10/25/2012 15:42,,0,,,,,
10/25/2012 15:48,,0,,,,,
10/25/2012 15:54,,0,,,,,
10/25/2012 16:00,,0,,,,,
10/25/2012 16:06,,0,,,,,
10/25/2012 16:12,,0,,,,,
10/25/2012 16:18,,0,,,,,
10/25/2012 16:24,,0,,,,,
10/25/2012 16:30,,0,,,,,
10/25/2012 16:36,,0,,,,,
10/25/2012 16:42,,0,,,,,
10/25/2012 16:48,,0,,,,,
10/25/2012 16:54,,0,,,,,
10/25/2012 17:00,,0,,,,,
10/25/2012 17:06,,0,,,,,
10/25/2012 17:12,,0,,,,,
10/25/2012 17:18,,0,,,,,
10/25/2012 17:24,,0,,,,,
10/25/2012 17:30,,0,,,,,
10/25/2012 17:36,,0,,,,,
10/25/2012 17:42,,0,,,,,
10/25/2012 17:48,,0,,,,,
10/25/2012 17:54,,0,,,,,
10/25/2012 18:00,,0,,,,,
10/25/2012 18:06,,0,,,,,
10/25/2012 18:12,,0,,,,,
10/25/2012 18:18,,0,,,,,
10/25/2012 18:24,,0,,,,,
10/25/2012 18:30,,0,,,,,
10/25/2012 18:36,2.50,98,3.60,17.8,1022.6,,
10/25/2012 18:42,4.20,91,4.80,17.6,1022.6,,
10/25/2012 18:48,4.00,97,4.90,17.7,1022.6,,
10/25/2012 18:54,3.30,96,4.60,17.7,1022.5,,
10/25/2012 19:00,3.70,92,4.60,17.7,1022.6,,
10/25/2012 19:06,3.00,94,4.10,17.7,1022.6,,
10/25/2012 19:12,3.40,83,4.30,17.7,1022.7,,
10/25/2012 19:18,3.10,86,3.70,17.8,1022.8,,
10/25/2012 19:24,3.30,85,3.90,17.8,1022.9,,
10/25/2012 19:30,4.30,99,4.90,17.7,1022.9,,
10/25/2012 19:36,4.50,90,5.60,17.6,1022.9,,
10/25/2012 19:42,3.50,88,4.00,17.7,1022.9,,
10/25/2012 19:48,4.40,83,5.10,17.6,1023.0,,
10/25/2012 19:54,4.20,84,4.90,17.6,1022.9,,
10/25/2012 20:00,4.60,91,5.10,17.6,1022.9,,
10/25/2012 20:06,4.70,87,5.60,17.6,1022.8,,
10/25/2012 20:12,4.50,97,5.30,17.6,1022.8,,
10/25/2012 20:18,4.10,102,4.80,17.6,1022.7,,
10/25/2012 20:24,3.90,110,4.80,17.7,1022.7,,
10/25/2012 20:30,4.30,87,5.60,17.7,1022.7,,
10/25/2012 20:36,5.00,85,5.80,17.6,1022.7,,
10/25/2012 20:42,4.60,84,5.30,17.5,1022.7,,
10/25/2012 20:48,4.70,86,5.70,17.5,1022.7,,
10/25/2012 20:54,4.30,83,5.20,17.6,1022.8,,
10/25/2012 21:00,4.30,86,4.80,17.5,1022.8,,
10/25/2012 21:06,3.50,96,4.60,17.5,1022.7,,
10/25/2012 21:12,3.10,92,3.80,17.6,1022.7,,
10/25/2012 21:18,3.60,91,4.30,17.5,1022.7,,
10/25/2012 21:24,3.90,87,4.90,17.5,1022.7,,
10/25/2012 21:30,4.10,86,5.00,17.5,1022.7,,
10/25/2012 21:36,4.50,83,5.20,17.5,1022.7,,
10/25/2012 21:42,3.90,84,4.50,17.5,1022.7,,
10/25/2012 21:48,3.80,87,4.10,17.5,1022.7,,
10/25/2012 21:54,3.50,87,4.30,17.5,1022.8,,
10/25/2012 22:00,4.30,89,5.40,17.5,1022.8,,
10/25/2012 22:06,3.40,92,4.80,17.5,1022.9,,
10/25/2012 22:12,4.20,84,5.00,17.6,1023.0,,
10/25/2012 22:18,4.70,86,5.30,17.6,1023.0,,
10/25/2012 22:24,4.50,86,5.10,17.6,1023.0,,
10/25/2012 22:30,4.70,86,5.30,17.6,1023.1,,
10/25/2012 22:36,4.90,86,5.60,17.5,1023.1,,
10/25/2012 22:42,4.70,87,6.20,17.5,1023.2,,
10/25/2012 22:48,5.20,81,5.90,17.5,1023.2,,
10/25/2012 22:54,4.90,85,5.60,17.4,1023.2,,
10/25/2012 23:00,4.90,89,5.50,17.4,1023.3,,
10/25/2012 23:06,5.10,84,6.40,17.4,1023.3,,
10/25/2012 23:12,5.20,86,5.90,17.4,1023.2,,
10/25/2012 23:18,5.10,86,5.70,17.4,1023.3,,
10/25/2012 23:24,1.90,76,4.90,17.6,1023.3,,
10/25/2012 23:30,3.60,94,4.40,17.5,1023.3,,
10/25/2012 23:36,3.80,96,4.60,17.5,1023.3,,
10/25/2012 23:42,4.00,103,5.00,17.5,1023.3,,
10/25/2012 23:48,3.20,109,4.70,17.6,1023.3,,
10/25/2012 23:54,3.70,98,4.30,17.6,1023.3,,
10/26/2012 00:00,4.10,92,5.30,17.6,1023.2,,
10/26/2012 00:06,4.40,87,5.40,17.6,1023.1,,
10/26/2012 00:12,4.10,94,4.80,17.6,1023.1,,
10/26/2012 00:18,3.80,95,4.80,17.6,1023.1,,
10/26/2012 00:24,3.70,97,4.30,17.6,1023.0,,
10/26/2012 00:30,3.70,93,4.30,17.6,1023.0,,
10/26/2012 00:36,3.70,91,4.70,17.6,1023.0,,
10/26/2012 00:42,4.20,87,4.90,17.6,1023.0,,
10/26/2012 00:48,3.80,93,4.70,17.6,1023.0,,
10/26/2012 00:54,4.30,92,4.90,17.7,1023.0,,
10/26/2012 01:00,3.50,95,4.30,17.7,1023.0,,
10/26/2012 01:06,4.10,87,4.80,17.7,1022.9,,
10/26/2012 01:12,3.30,92,3.70,17.7,1023.0,,
10/26/2012 01:18,3.70,92,4.40,17.7,1022.9,,
10/26/2012 01:24,3.80,99,5.20,17.7,1022.8,,
10/26/2012 01:30,4.30,97,4.90,17.7,1022.8,,
10/26/2012 01:36,4.10,101,4.70,17.7,1022.8,,
10/26/2012 01:42,3.20,103,4.20,17.7,1022.7,,
10/26/2012 01:48,4.00,107,4.60,17.8,1022.7,,
10/26/2012 01:54,4.00,102,5.40,17.8,1022.6,,
10/26/2012 02:00,3.60,105,4.50,17.8,1022.6,,
10/26/2012 02:06,3.70,105,4.60,17.8,1022.6,,
10/26/2012 02:12,4.40,104,5.60,17.8,1022.5,,
10/26/2012 02:18,4.00,107,5.00,17.8,1022.5,,
10/26/2012 02:24,3.90,105,4.90,17.8,1022.4,,
10/26/2012 02:30,3.90,104,4.90,17.8,1022.4,,
10/26/2012 02:36,3.40,106,4.10,17.8,1022.5,,
10/26/2012 02:42,4.00,101,4.70,17.8,1022.5,,
10/26/2012 02:48,3.70,101,4.20,17.8,1022.4,,
10/26/2012 02:54,3.50,102,4.50,17.8,1022.4,,
10/26/2012 03:00,3.60,104,4.30,17.8,1022.3,,
10/26/2012 03:06,3.50,101,4.50,17.8,1022.3,,
10/26/2012 03:12,3.20,107,4.00,17.8,1022.3,,
10/26/2012 03:18,3.00,109,3.60,17.8,1022.3,,
10/26/2012 03:24,2.50,116,3.20,17.8,1022.3,,
10/26/2012 03:30,2.70,121,3.60,17.8,1022.3,,
10/26/2012 03:36,2.20,126,2.90,17.7,1022.2,,
10/26/2012 03:42,2.80,119,3.50,17.8,1022.2,,
10/26/2012 03:48,2.80,110,3.50,17.8,1022.0,,
10/26/2012 03:54,3.60,101,4.60,17.8,1021.9,,
10/26/2012 04:00,3.30,112,3.90,17.8,1021.9,,
10/26/2012 04:06,3.10,111,4.00,17.8,1021.8,,
10/26/2012 04:12,2.50,114,3.30,17.7,1021.7,,
10/26/2012 04:18,2.90,111,3.70,17.7,1021.7,,
10/26/2012 04:24,2.60,112,3.40,17.7,1021.8,,
10/26/2012 04:30,3.00,114,4.00,17.7,1021.8,,
10/26/2012 04:36,3.10,103,3.60,17.7,1021.8,,
10/26/2012 04:42,3.30,100,4.00,17.8,1021.7,,
10/26/2012 04:48,3.80,102,4.50,17.8,1021.6,,
10/26/2012 04:54,3.20,109,4.40,17.7,1021.6,,
10/26/2012 05:00,3.40,107,4.20,17.6,1021.5,,
10/26/2012 05:06,3.40,107,4.30,17.6,1021.5,,
10/26/2012 05:12,3.70,109,4.40,17.6,1021.5,,
10/26/2012 05:18,3.30,108,4.30,17.5,1021.5,,
10/26/2012 05:24,3.50,109,4.10,17.5,1021.5,,
10/26/2012 05:30,3.10,112,3.70,17.5,1021.5,,
10/26/2012 05:36,3.30,114,4.20,17.4,1021.5,,
10/26/2012 05:42,3.70,108,4.40,17.4,1021.3,,
10/26/2012 05:48,3.80,112,5.10,17.4,1021.3,,
10/26/2012 05:54,3.00,116,4.20,17.4,1021.3,,
10/26/2012 06:00,3.50,107,5.10,17.4,1021.3,,
10/26/2012 06:06,3.60,104,4.30,17.4,1021.2,,
10/26/2012 06:12,3.70,109,5.30,17.4,1021.3,,
10/26/2012 06:18,4.10,109,5.00,17.3,1021.2,,
10/26/2012 06:24,3.80,106,4.90,17.3,1021.2,,
10/26/2012 06:30,3.90,108,5.20,17.4,1021.2,,
10/26/2012 06:36,3.90,105,4.70,17.4,1021.3,,
10/26/2012 06:42,3.80,104,4.70,17.3,1021.4,,
10/26/2012 06:48,3.70,111,4.50,17.3,1021.4,,
10/26/2012 06:54,3.70,101,4.20,17.3,1021.4,,
10/26/2012 07:00,3.30,101,4.20,17.3,1021.3,,
10/26/2012 07:06,3.20,105,4.20,17.2,1021.4,,
10/26/2012 07:12,2.80,104,3.50,17.2,1021.3,,
10/26/2012 07:18,3.20,99,3.80,17.2,1021.2,,
10/26/2012 07:24,3.60,100,4.40,17.2,1021.2,,
10/26/2012 07:30,3.50,97,4.10,17.2,1021.1,,
10/26/2012 07:36,3.10,96,4.20,17.2,1021.1,,
10/26/2012 07:42,3.00,97,3.80,17.2,1021.0,,
10/26/2012 07:48,3.00,104,4.10,17.2,1021.1,,
10/26/2012 07:54,2.50,107,3.40,17.2,1021.2,,
10/26/2012 08:00,2.40,98,3.00,17.2,1021.2,,
10/26/2012 08:06,2.40,90,3.00,17.2,1021.2,,
10/26/2012 08:12,2.70,94,3.10,17.2,1021.3,,
10/26/2012 08:18,2.60,89,3.30,17.2,1021.2,,
10/26/2012 08:24,2.60,88,3.20,17.2,1021.3,,
10/26/2012 08:30,2.70,89,3.40,17.2,1021.3,,
10/26/2012 08:36,2.60,87,3.10,17.2,1021.3,,
10/26/2012 08:42,2.80,90,3.20,17.2,1021.4,,
10/26/2012 08:48,3.10,86,3.50,17.2,1021.4,,
10/26/2012 08:54,3.40,80,4.00,17.2,1021.3,,
10/26/2012 09:00,3.80,82,4.40,17.3,1021.2,,
10/26/2012 09:06,3.80,83,4.50,17.3,1021.1,,
10/26/2012 09:12,3.80,80,4.40,17.3,1021.2,,
10/26/2012 09:18,4.70,76,5.10,17.3,1021.2,,
10/26/2012 09:24,4.90,74,5.90,17.3,1021.1,,
10/26/2012 09:30,5.00,76,5.90,17.3,1021.1,,
10/26/2012 09:36,4.80,82,5.50,17.2,1021.1,,
10/26/2012 09:42,4.60,78,5.00,17.2,1021.1,,
10/26/2012 09:48,5.50,74,6.40,17.2,1021.1,,
10/26/2012 09:54,5.90,73,7.00,17.3,1021.1,,
10/26/2012 10:00,5.80,73,6.40,17.3,1021.1,,
10/26/2012 10:06,5.40,74,6.20,17.3,1021.2,,
10/26/2012 10:12,5.40,74,6.00,17.3,1021.1,,
10/26/2012 10:18,5.70,77,6.40,17.4,1021.1,,
10/26/2012 10:24,6.00,71,6.90,17.4,1021.0,,
10/26/2012 10:30,5.50,72,6.30,17.3,1021.0,,
10/26/2012 10:36,4.90,73,5.50,17.3,1021.1,,
10/26/2012 10:42,5.00,76,5.90,17.2,1021.1,,
10/26/2012 10:48,4.80,79,5.40,17.2,1021.1,,
10/26/2012 10:54,5.20,78,5.90,17.2,1021.0,,
10/26/2012 11:00,4.80,77,5.40,17.3,1021.1,,
10/26/2012 11:06,5.30,77,6.10,17.3,1021.1,,
10/26/2012 11:12,5.70,75,6.50,17.4,1021.1,,
10/26/2012 11:18,6.10,75,7.00,17.4,1021.0,,
10/26/2012 11:24,6.00,73,6.90,17.4,1020.9,,
10/26/2012 11:30,5.90,78,6.60,17.4,1021.1,,
10/26/2012 11:36,5.30,81,5.90,17.4,1021.1,,
10/26/2012 11:42,5.70,80,7.20,17.4,1021.1,,
10/26/2012 11:48,5.30,82,6.30,17.4,1021.2,,
10/26/2012 11:54,6.20,79,7.40,17.4,1021.2,,
10/26/2012 12:00,6.10,80,6.80,17.4,1021.2,,
10/26/2012 12:06,6.10,80,7.10,17.4,1021.2,,
10/26/2012 12:12,5.40,82,6.20,17.4,1021.3,,
10/26/2012 12:18,5.70,83,6.70,17.4,1021.3,,
10/26/2012 12:24,5.90,85,7.00,17.5,1021.4,,
10/26/2012 12:30,5.80,83,7.20,17.5,1021.5,,
10/26/2012 12:36,5.80,85,6.90,17.6,1021.5,,
10/26/2012 12:42,5.50,84,6.50,17.7,1021.5,,
10/26/2012 12:48,6.00,81,6.90,17.7,1021.4,,
10/26/2012 12:54,5.70,84,6.80,17.8,1021.6,,
10/26/2012 13:00,5.10,85,6.20,17.8,1021.7,,
10/26/2012 13:06,6.00,82,7.20,17.8,1021.7,,
10/26/2012 13:12,5.90,79,7.00,17.8,1021.6,,
10/26/2012 13:18,4.60,82,6.50,17.8,1021.7,,
10/26/2012 13:24,5.50,77,6.30,17.8,1021.7,,
10/26/2012 13:30,5.70,79,6.60,17.8,1021.7,,
10/26/2012 13:36,5.40,75,6.00,17.8,1021.8,,
10/26/2012 13:42,5.70,76,6.80,17.8,1021.9,,
10/26/2012 13:48,5.40,66,6.10,17.8,1022.0,,
10/26/2012 13:54,5.60,69,6.30,17.7,1022.1,,
10/26/2012 14:00,5.40,69,6.10,17.7,1022.2,,
10/26/2012 14:06,5.00,67,5.70,17.7,1022.3,,
10/26/2012 14:12,5.40,70,6.00,17.7,1022.3,,
10/26/2012 14:18,5.40,68,6.30,17.7,1022.4,,
10/26/2012 14:24,5.20,63,6.00,17.7,1022.4,,
10/26/2012 14:30,5.50,66,6.20,17.7,1022.3,,
10/26/2012 14:36,4.80,61,5.40,17.7,1022.3,,
10/26/2012 14:42,5.30,60,5.90,17.7,1022.3,,
10/26/2012 14:48,5.40,61,6.30,17.7,1022.2,,
10/26/2012 14:54,1.70,69,6.30,18.1,1022.2,,
10/26/2012 15:00,5.60,65,6.50,17.8,1022.3,,
10/26/2012 15:06,5.40,66,6.20,17.8,1022.4,,
10/26/2012 15:12,5.60,67,6.40,17.8,1022.3,,
10/26/2012 15:18,4.40,66,6.00,17.9,1022.2,,
10/26/2012 15:24,5.30,65,6.00,17.9,1022.1,,
10/26/2012 15:30,5.50,65,6.20,17.9,1022.0,,
10/26/2012 15:36,5.30,68,6.10,18.0,1022.0,,
10/26/2012 15:42,5.10,63,6.10,18.0,1021.9,,
10/26/2012 15:48,5.20,65,5.90,18.0,1021.8,,
10/26/2012 15:54,5.20,69,6.10,18.0,1021.7,,
10/26/2012 16:00,5.40,65,6.10,18.0,1021.6,,
10/26/2012 16:06,5.20,64,5.80,18.0,1021.6,,
10/26/2012 16:12,5.30,63,5.90,18.1,1021.5,,
10/26/2012 16:18,5.00,62,6.30,18.2,1021.4,,
10/26/2012 16:24,5.60,63,6.40,18.2,1021.4,,
10/26/2012 16:30,5.80,66,6.60,18.1,1021.3,,
